"function";"bitsAmount";"oldMethod";"ourMethod"
"or";8860;0,013385009765625;0,062294989824295044
"and";8860;0,013545012474060059;0,055914998054504395
"getBestSegments";8860;0,6625900149345398;0,13165501356124878
"or";8861;0,013260000944137573;0,08552000522613526
"and";8861;0,012734997272491454;0,05580500960350036
"getBestSegments";8861;0,6134849429130554;0,13040504455566407
"or";8862;0,014054983854293823;0,060775017738342284
"and";8862;0,012794989347457885;0,057359999418258666
"getBestSegments";8862;0,5796549499034882;0,12889002561569213
"or";8863;0,014545005559921265;0,06162498593330383
"and";8863;0,012695002555847167;0,05554999709129334
"getBestSegments";8863;0,6054950177669525;0,14266495108604432
"or";8864;0,01334499716758728;0,06110000014305115
"and";8864;0,012824994325637818;0,08034999966621399
"getBestSegments";8864;0,58647500872612;0,14952495098114013
"or";8865;0,01337997317314148;0,06115500926971436
"and";8865;0,012885016202926636;0,05544999837875366
"getBestSegments";8865;0,5742950081825257;0,12839502692222596
"or";8866;0,013649976253509522;0,06259000301361084
"and";8866;0,013114994764328003;0,05637500286102295
"getBestSegments";8866;0,6068399727344513;0,16328500509262084
"or";8867;0,014654994010925293;0,08428999781608582
"and";8867;0,012750005722045899;0,057579994201660156
"getBestSegments";8867;0,5917649984359741;0,12881500124931336
"or";8868;0,013445001840591431;0,06121998429298401
"and";8868;0,01463998556137085;0,05722501873970032
"getBestSegments";8868;0,632714968919754;0,13440499305725098
"or";8869;0,013644987344741821;0,06397498846054077
"and";8869;0,013609999418258667;0,056519991159439086
"getBestSegments";8869;0,6433150470256805;0,1775300085544586
"or";8870;0,013830006122589111;0,08605999350547791
"and";8870;0,013039994239807128;0,05748499035835266
"getBestSegments";8870;0,6401400089263916;0,13526991605758668
"or";8871;0,01368998885154724;0,06407999396324157
"and";8871;0,012889993190765382;0,05693500638008118
"getBestSegments";8871;0,5852050006389617;0,13290504813194276
"or";8872;0,013595008850097656;0,06241499781608582
"and";8872;0,012905001640319824;0,0753900170326233
"getBestSegments";8872;0,6525650203227997;0,1666399896144867
"or";8873;0,013609981536865235;0,0622400164604187
"and";8873;0,012925004959106446;0,05711999535560608
"getBestSegments";8873;0,6239850759506226;0,13496493697166442
"or";8874;0,013784998655319214;0,0628849983215332
"and";8874;0,013259983062744141;0,05778999328613281
"getBestSegments";8874;0,5702449798583984;0,14605007767677308
"or";8875;0,01369500756263733;0,07928500175476075
"and";8875;0,01301499605178833;0,057374989986419676
"getBestSegments";8875;0,6343149840831757;0,14389000535011293
"or";8876;0,013749998807907105;0,06295499801635743
"and";8876;0,013404995203018188;0,05689001679420471
"getBestSegments";8876;0,584555059671402;0,13088003396987916
"or";8877;0,013770020008087159;0,06240999698638916
"and";8877;0,01297001838684082;0,057079994678497316
"getBestSegments";8877;0,6428749561309814;0,1499000072479248
"or";8878;0,013644999265670777;0,06240502595901489
"and";8878;0,012839996814727783;0,0758300006389618
"getBestSegments";8878;0,6047100126743317;0,13293994665145875
"or";8879;0,01353001594543457;0,06137500405311584
"and";8879;0,012919998168945313;0,056255006790161134
"getBestSegments";8879;0,6066400110721588;0,13042995929718018
"or";8880;0,013554984331130981;0,06093500852584839
"and";8880;0,012809985876083374;0,07836000323295593
"getBestSegments";8880;0,6211049795150757;0,17315503358840942
"or";8881;0,01343497633934021;0,06118997931480408
"and";8881;0,012924998998641968;0,055830007791519164
"getBestSegments";8881;0,6003549098968506;0,13281503319740295
"or";8882;0,013459998369216918;0,08292499780654908
"and";8882;0,012889999151229858;0,058439993858337404
"getBestSegments";8882;0,6853150308132172;0,13308497667312622
"or";8883;0,013380008935928344;0,06084501147270203
"and";8883;0,012844991683959962;0,055639994144439694
"getBestSegments";8883;0,6076249837875366;0,13301497101783752
"or";8884;0,013620001077651978;0,061449992656707766
"and";8884;0,012840008735656739;0,0555600106716156
"getBestSegments";8884;0,6002700090408325;0,15149503350257873
"or";8885;0,013684999942779542;0,06210499405860901
"and";8885;0,012909984588623047;0,07676499485969543
"getBestSegments";8885;0,6250999569892883;0,17340005040168763
"or";8886;0,013670021295547485;0,062190020084381105
"and";8886;0,013034999370574951;0,05658000111579895
"getBestSegments";8886;0,5909749329090118;0,13119998574256897
"or";8887;0,013644993305206299;0,06268999576568604
"and";8887;0,01310499906539917;0,05690000057220459
"getBestSegments";8887;0,645740008354187;0,1464350163936615
"or";8888;0,013410001993179321;0,061050009727478025
"and";8888;0,01291000247001648;0,07487500309944153
"getBestSegments";8888;0,5783500134944916;0,12850006818771362
"or";8889;0,014289993047714233;0,061140012741088864
"and";8889;0,012844991683959962;0,05611001253128052
"getBestSegments";8889;0,6087400078773498;0,15618494749069214
"or";8890;0,01334499716758728;0,06903498768806457
"and";8890;0,012749999761581421;0,08163999915122985
"getBestSegments";8890;0,569260036945343;0,17066498398780822
"or";8891;0,013965004682540893;0,061074990034103396
"and";8891;0,012735015153884888;0,05564499497413635
"getBestSegments";8891;0,5898699760437012;0,13138498067855836
"or";8892;0,013440018892288208;0,06125001907348633
"and";8892;0,012839978933334351;0,08254498243331909
"getBestSegments";8892;0,6332899987697601;0,16816997528076172
"or";8893;0,013335001468658448;0,06119998097419739
"and";8893;0,01287001371383667;0,05596500039100647
"getBestSegments";8893;0,5808750092983246;0,12849499583244323
"or";8894;0,014559996128082276;0,06239998936653137
"and";8894;0,012744998931884766;0,05567499399185181
"getBestSegments";8894;0,5789800226688385;0,1668899714946747
"or";8895;0,013489991426467896;0,061345028877258304
"and";8895;0,012689995765686034;0,08469998836517334
"getBestSegments";8895;0,567959976196289;0,14463000893592834
"or";8896;0,013549995422363282;0,0611950159072876
"and";8896;0,012840014696121217;0,05556000471115112
"getBestSegments";8896;0,5876049757003784;0,12969502210617065
"or";8897;0,01332000494003296;0,08096500039100647
"and";8897;0,01284000277519226;0,05579497814178467
"getBestSegments";8897;0,6569799184799194;0,14749500751495362
"or";8898;0,014434999227523804;0,06890502572059631
"and";8898;0,01346498727798462;0,05748000741004944
"getBestSegments";8898;0,6064451158046722;0,1377899765968323
"or";8899;0,013795006275177001;0,06256999969482421
"and";8899;0,013135010004043579;0,05667499303817749
"getBestSegments";8899;0,5972999811172486;0,19304499626159669
"or";8900;0,013880002498626708;0,08118999600410462
"and";8900;0,01331998109817505;0,05701998472213745
"getBestSegments";8900;0,5970800161361695;0,13288004398345948
"or";8901;0,013950002193450928;0,0632849931716919
"and";8901;0,013159990310668945;0,057040005922317505
"getBestSegments";8901;0,6284150242805481;0,14742497801780702
"or";8902;0,013830006122589111;0,08365001678466796
"and";8902;0,013150012493133545;0,057345008850097655
"getBestSegments";8902;0,6263049006462097;0,1310899794101715
"or";8903;0,014014989137649536;0,0629599928855896
"and";8903;0,013000005483627319;0,056999999284744265
"getBestSegments";8903;0,6161450028419495;0,13423495292663573
"or";8904;0,01375001072883606;0,08340499997138977
"and";8904;0,013279998302459716;0,057384997606277466
"getBestSegments";8904;0,6483899772167205;0,14899495840072632
"or";8905;0,014114999771118164;0,06316000819206238
"and";8905;0,013034999370574951;0,05712500214576721
"getBestSegments";8905;0,6328199803829193;0,13491501808166503
"or";8906;0,013765013217926026;0,06275498270988464
"and";8906;0,013005000352859498;0,061819988489151004
"getBestSegments";8906;0,614519989490509;0,1779000222682953
"or";8907;0,013809996843338012;0,06298499703407287
"and";8907;0,01294500231742859;0,07761998176574707
"getBestSegments";8907;0,5970799624919891;0,13248499631881713
"or";8908;0,013825005292892456;0,063034987449646
"and";8908;0,013030004501342774;0,057454997301101686
"getBestSegments";8908;0,6126849293708801;0,14750002026557923
"or";8909;0,013909995555877686;0,0626749873161316
"and";8909;0,01318000555038452;0,07654498815536499
"getBestSegments";8909;0,6101600527763367;0,14878504276275634
"or";8910;0,013800013065338134;0,06238999962806702
"and";8910;0,013165003061294556;0,05732499957084656
"getBestSegments";8910;0,6303949594497681;0,13483998775482178
"or";8911;0,013720011711120606;0,06242499351501465
"and";8911;0,012959975004196166;0,07519501447677612
"getBestSegments";8911;0,6102449953556061;0,18083995580673218
"or";8912;0,013389986753463746;0,061585015058517455
"and";8912;0,012800002098083496;0,057605022192001344
"getBestSegments";8912;0,5771999955177307;0,12880008816719055
"or";8913;0,013690006732940675;0,06515000462532043
"and";8913;0,012974995374679565;0,05577002763748169
"getBestSegments";8913;0,6437699615955352;0,1743500530719757
"or";8914;0,01352500319480896;0,06179500818252563
"and";8914;0,012734991312026978;0,08274001479148865
"getBestSegments";8914;0,6221250295639038;0,13564496636390685
"or";8915;0,01391999125480652;0,06280500292778016
"and";8915;0,013150006532669067;0,05721999406814575
"getBestSegments";8915;0,6160449683666229;0,13193996548652648
"or";8916;0,013749998807907105;0,08071001172065735
"and";8916;0,013144987821578979;0,05697501301765442
"getBestSegments";8916;0,6608149945735932;0,13395500779151917
"or";8917;0,013584989309310912;0,06216499805450439
"and";8917;0,012859976291656494;0,0568449854850769
"getBestSegments";8917;0,5954200327396393;0,13159498572349548
"or";8918;0,013515007495880128;0,08598498106002808
"and";8918;0,01285499930381775;0,055905002355575564
"getBestSegments";8918;0,6355549991130829;0,12905997633934022
"or";8919;0,01597999930381775;0,06372000575065613
"and";8919;0,01297500729560852;0,056735002994537355
"getBestSegments";8919;0,5892500102519989;0,13279500007629394
"or";8920;0,013805001974105835;0,0622249960899353
"and";8920;0,013029992580413818;0,05661998987197876
"getBestSegments";8920;0,6838950097560883;0,15524500012397766
"or";8921;0,01376500129699707;0,06295500993728638
"and";8921;0,013040006160736084;0,07780001163482667
"getBestSegments";8921;0,610174959897995;0,13397998809814454
"or";8922;0,01381000280380249;0,0628849983215332
"and";8922;0,013095015287399292;0,05706499814987183
"getBestSegments";8922;0,6071100234985352;0,1484200417995453
"or";8923;0,013639998435974122;0,08515999913215637
"and";8923;0,013025003671646117;0,05685499310493469
"getBestSegments";8923;0,6753300309181214;0,13560502529144286
"or";8924;0,013550007343292236;0,06133500337600708
"and";8924;0,01281501054763794;0,05590500831604004
"getBestSegments";8924;0,584894984960556;0,1299050271511078
"or";8925;0,013480013608932495;0,061079990863800046
"and";8925;0,01278003454208374;0,055654984712600705
"getBestSegments";8925;0,6139899969100953;0,18741498589515687
"or";8926;0,013550019264221192;0,06297000050544739
"and";8926;0,013590002059936523;0,08043001294136047
"getBestSegments";8926;0,5896299660205842;0,13150002360343932
"or";8927;0,013670009374618531;0,0616649866104126
"and";8927;0,01399000883102417;0,05743001699447632
"getBestSegments";8927;0,6371999382972717;0,15215506553649902
"or";8928;0,013424992561340332;0,08579501509666443
"and";8928;0,013100004196166993;0,05636999011039734
"getBestSegments";8928;0,6217400133609772;0,13530000448226928
"or";8929;0,013729989528656006;0,062085014581680295
"and";8929;0,013050013780593872;0,05870500206947327
"getBestSegments";8929;0,6158350467681885;0,1346949577331543
"or";8930;0,013695001602172852;0,06294499635696411
"and";8930;0,01314002275466919;0,07676001191139221
"getBestSegments";8930;0,5958049654960632;0,17888001203536988
"or";8931;0,013705003261566161;0,0625899851322174
"and";8931;0,01304001808166504;0,057225006818771365
"getBestSegments";8931;0,6350800335407257;0,13679497838020324
"or";8932;0,01393500566482544;0,0633650004863739
"and";8932;0,013319998979568481;0,057509994506835936
"getBestSegments";8932;0,6318799972534179;0,16814500093460083
"or";8933;0,013835012912750244;0,06286499500274659
"and";8933;0,012949991226196288;0,07651997804641723
"getBestSegments";8933;0,6217799961566925;0,15218501687049865
"or";8934;0,01435498595237732;0,06340000033378601
"and";8934;0,013334977626800536;0,05810998678207398
"getBestSegments";8934;0,6484999060630798;0,14293504357337952
"or";8935;0,013765007257461548;0,08254500031471253
"and";8935;0,01311001181602478;0,057680004835128786
"getBestSegments";8935;0,6767149806022644;0,13295496702194215
"or";8936;0,013924992084503174;0,06268498301506042
"and";8936;0,01309499740600586;0,057319992780685426
"getBestSegments";8936;0,6137050092220306;0,13525002002716063
"or";8937;0,013779997825622559;0,06794998645782471
"and";8937;0,01327000856399536;0,05777499079704285
"getBestSegments";8937;0,6640800178050995;0,13493496179580688
"or";8938;0,013409990072250366;0,0618149995803833
"and";8938;0,012830007076263427;0,08303000926971435
"getBestSegments";8938;0,6215200126171112;0,1538349688053131
"or";8939;0,013610005378723145;0,06309500932693482
"and";8939;0,012989985942840575;0,056410014629364014
"getBestSegments";8939;0,610265052318573;0,13387991189956666
"or";8940;0,01352500319480896;0,08469998836517334
"and";8940;0,012825018167495728;0,05606999397277832
"getBestSegments";8940;0,6359800457954407;0,15086002349853517
"or";8941;0,01376001238822937;0,06298500299453735
"and";8941;0,012794989347457885;0,057185006141662595
"getBestSegments";8941;0,5895250082015991;0,13165998458862305
"or";8942;0,014430016279220581;0,06345998048782349
"and";8942;0,013050007820129394;0,08333999514579774
"getBestSegments";8942;0,6294750094413757;0,17212498784065247
"or";8943;0,013894987106323243;0,06696499586105346
"and";8943;0,013969993591308594;0,06756498217582703
"getBestSegments";8943;0,6561649739742279;0,15228502154350282
"or";8944;0,016790002584457397;0,0646899938583374
"and";8944;0,013535004854202271;0,05747499465942383
"getBestSegments";8944;0,635960054397583;0,13474501371383668
"or";8945;0,014069998264312744;0,08839000463485717
"and";8945;0,014295005798339843;0,0582349956035614
"getBestSegments";8945;0,6311549365520477;0,1369300365447998
"or";8946;0,01404498815536499;0,06327000260353088
"and";8946;0,013120001554489136;0,05770498514175415
"getBestSegments";8946;0,6125949680805206;0,1325100302696228
"or";8947;0,013864988088607788;0,06387500762939453
"and";8947;0,01308501958847046;0,0789900004863739
"getBestSegments";8947;0,623725026845932;0,1517400324344635
"or";8948;0,014145004749298095;0,06353001594543457
"and";8948;0,01326000690460205;0,05778000950813293
"getBestSegments";8948;0,6258599638938904;0,13943504095077514
"or";8949;0,014064997434616089;0,06730498671531678
"and";8949;0,013125008344650269;0,05797998905181885
"getBestSegments";8949;0,6710599839687348;0,13544999361038207
"or";8950;0,013999998569488525;0,08429501056671143
"and";8950;0,013669991493225097;0,05771998167037964
"getBestSegments";8950;0,6150550425052643;0,13442999124526978
"or";8951;0,014144998788833619;0,0659749984741211
"and";8951;0,01323997974395752;0,057665002346038816
"getBestSegments";8951;0,6555099427700043;0,1517799973487854
"or";8952;0,01386999487876892;0,06312499642372131
"and";8952;0,013064992427825928;0,07906998991966248
"getBestSegments";8952;0,6375549674034119;0,15270000100135803
"or";8953;0,014114993810653686;0,0637850046157837
"and";8953;0,013084995746612548;0,05750501751899719
"getBestSegments";8953;0,59819997549057;0,13320504426956176
"or";8954;0,01399499773979187;0,06306501030921936
"and";8954;0,013054990768432617;0,08048499822616577
"getBestSegments";8954;0,6009199261665344;0,16828500032424926
"or";8955;0,01454499363899231;0,06384499073028564
"and";8955;0,013239991664886475;0,05806998014450073
"getBestSegments";8955;0,6154300570487976;0,13571503162384033
"or";8956;0,014060014486312866;0,06296499371528626
"and";8956;0,01305999755859375;0,05805000066757202
"getBestSegments";8956;0,645335066318512;0,13527504205703736
"or";8957;0,014295005798339843;0,08331498503684998
"and";8957;0,013455003499984741;0,05838501453399658
"getBestSegments";8957;0,5889250338077545;0,13394498825073242
"or";8958;0,014380019903182984;0,06332499980926513
"and";8958;0,01319500207901001;0,05822998285293579
"getBestSegments";8958;0,6368350267410279;0,15517000555992128
"or";8959;0,013864994049072266;0,06350001096725463
"and";8959;0,013319998979568481;0,0818250060081482
"getBestSegments";8959;0,6123750269412994;0,15229503512382508
"or";8960;0,013934999704360962;0,06306499838829041
"and";8960;0,013109999895095825;0,06121501326560974
"getBestSegments";8960;0,6122449696063995;0,1405100166797638
"or";8961;0,01394498348236084;0,06366000771522522
"and";8961;0,013229990005493164;0,07997500300407409
"getBestSegments";8961;0,6137199759483337;0,19290503859519958
"or";8962;0,014004993438720702;0,06353499889373779
"and";8962;0,013390010595321656;0,0584550142288208
"getBestSegments";8962;0,600380003452301;0,13656001091003417
"or";8963;0,014124995470046997;0,06331000328063965
"and";8963;0,01322500705718994;0,05781000256538391
"getBestSegments";8963;0,591784930229187;0,18374999165534972
"or";8964;0,014979994297027588;0,06427997350692749
"and";8964;0,013264989852905274;0,07978500723838806
"getBestSegments";8964;0,6129899978637695;0,13610492944717406
"or";8965;0,013915014266967774;0,06302498579025269
"and";8965;0,013020002841949463;0,05757001042366028
"getBestSegments";8965;0,6239150106906891;0,14881999492645265
"or";8966;0,013874995708465575;0,08217999935150147
"and";8966;0,013144987821578979;0,05775001645088196
"getBestSegments";8966;0,6342000544071198;0,13541995882987976
"or";8967;0,014379996061325073;0,06425500512123108
"and";8967;0,013339996337890625;0,06004000902175903
"getBestSegments";8967;0,651859986782074;0,13773003220558167
"or";8968;0,014230012893676758;0,08607998490333557
"and";8968;0,013314980268478393;0,05793499946594238
"getBestSegments";8968;0,6558099567890168;0,13852499723434447
"or";8969;0,013964974880218506;0,06287501454353332
"and";8969;0,013229995965957642;0,05721001029014587
"getBestSegments";8969;0,6094800233840942;0,1342250108718872
"or";8970;0,01385498046875;0,0815999984741211
"and";8970;0,013229990005493164;0,05762999653816223
"getBestSegments";8970;0,6715400278568268;0,13629499673843384
"or";8971;0,014059990644454956;0,0637199878692627
"and";8971;0,013275009393692017;0,05762500762939453
"getBestSegments";8971;0,6246800303459168;0,13775002360343933
"or";8972;0,013954997062683105;0,0632849931716919
"and";8972;0,013115000724792481;0,07735499143600463
"getBestSegments";8972;0,6383849859237671;0,1674350380897522
"or";8973;0,01402498483657837;0,06330500841140747
"and";8973;0,01305999755859375;0,057460010051727295
"getBestSegments";8973;0,6522600412368774;0,13896496891975402
"or";8974;0,013934999704360962;0,0627250075340271
"and";8974;0,013129997253417968;0,05755999684333801
"getBestSegments";8974;0,6519650101661683;0,1536349654197693
"or";8975;0,037000006437301634;0,0640850007534027
"and";8975;0,03502500057220459;0,0580349862575531
"getBestSegments";8975;0,6664349555969238;0,1402999758720398
"or";8976;0,01420499086380005;0,06326499581336975
"and";8976;0,013310009241104126;0,06003000140190125
"getBestSegments";8976;0,5927999377250671;0,16565999984741211
"or";8977;0,014380019903182984;0,06288999915122986
"and";8977;0,03401998877525329;0,057850003242492676
"getBestSegments";8977;0,5900149345397949;0,15236002802848816
"or";8978;0,014664983749389649;0,06365500092506408
"and";8978;0,036529988050460815;0,05797999501228333
"getBestSegments";8978;0,62078498005867;0,1530950427055359
"or";8979;0,014195001125335694;0,06307000517845154
"and";8979;0,033020001649856565;0,05750000476837158
"getBestSegments";8979;0,6447250127792359;0,13815000057220458
"or";8980;0,014155000448226929;0,06719001531600952
"and";8980;0,0330349862575531;0,05826000571250915
"getBestSegments";8980;0,6269200146198273;0,15309004187583924
"or";8981;0,014129996299743652;0,06281000971794129
"and";8981;0,01322500705718994;0,05782000422477722
"getBestSegments";8981;0,6162149667739868;0,15260500311851502
"or";8982;0,014444994926452636;0,0628999948501587
"and";8982;0,03150497674942017;0,057800018787384035
"getBestSegments";8982;0,5825049996376037;0,16250004172325133
"or";8983;0,014120012521743774;0,0634000062942505
"and";8983;0,03332000970840454;0,05762500166893005
"getBestSegments";8983;0,6324599921703339;0,13582002520561218
"or";8984;0,01436501145362854;0,06361000537872315
"and";8984;0,033574992418289186;0,0587449848651886
"getBestSegments";8984;0,6622949779033661;0,15694997906684877
"or";8985;0,014065009355545045;0,06363000273704529
"and";8985;0,013644999265670777;0,057820022106170654
"getBestSegments";8985;0,6791849970817566;0,15837501287460326
"or";8986;0,036180001497268674;0,0637499988079071
"and";8986;0,03465000987052917;0,05888500213623047
"getBestSegments";8986;0,6095799505710602;0,16695998907089232
"or";8987;0,01425497531890869;0,06595500111579895
"and";8987;0,03055000901222229;0,05791000127792358
"getBestSegments";8987;0,6277550399303437;0,1545749843120575
"or";8988;0,014560002088546752;0,06389501690864563
"and";8988;0,033765006065368655;0,057909995317459106
"getBestSegments";8988;0,6383749902248382;0,15525994896888734
"or";8989;0,014140009880065918;0,06314501762390137
"and";8989;0,013495010137557984;0,057665002346038816
"getBestSegments";8989;0,6416549623012543;0,15384501814842225
"or";8990;0,03274497389793396;0,0632849931716919
"and";8990;0,031029993295669557;0,05841001272201538
"getBestSegments";8990;0,6200950384140015;0,13451497554779052
"or";8991;0,014115017652511597;0,06311501860618592
"and";8991;0,03601999878883362;0,05823498368263245
"getBestSegments";8991;0,6537300229072571;0,15837997198104858
"or";8992;0,014424997568130492;0,0635399878025055
"and";8992;0,030769991874694824;0,058184999227523806
"getBestSegments";8992;0,6229699969291687;0,1354699671268463
"or";8993;0,014325004816055299;0,06330001354217529
"and";8993;0,03505001068115234;0,061150002479553225
"getBestSegments";8993;0,5940950632095336;0,17160497307777406
"or";8994;0,014295005798339843;0,06419500708580017
"and";8994;0,013455015420913697;0,05774998664855957
"getBestSegments";8994;0,6474050223827362;0,1600299596786499
"or";8995;0,014364999532699586;0,0631850004196167
"and";8995;0,0348550021648407;0,05795999765396118
"getBestSegments";8995;0,6563450455665588;0,17376501560211183
"or";8996;0,014220017194747924;0,0627750039100647
"and";8996;0,030849993228912354;0,05783998966217041
"getBestSegments";8996;0,6277499616146087;0,13583002090454102
"or";8997;0,014355021715164184;0,06334000825881958
"and";8997;0,03187000155448914;0,05767999887466431
"getBestSegments";8997;0,6098399817943573;0,1507050335407257
"or";8998;0,014219993352890014;0,06365498900413513
"and";8998;0,013534992933273315;0,058019989728927614
"getBestSegments";8998;0,6324400067329407;0,1677449882030487
"or";8999;0,014184999465942382;0,0631999909877777
"and";8999;0,03314500451087952;0,05778999924659729
"getBestSegments";8999;0,6010851085186004;0,15046995878219604
"or";9000;0,01421499252319336;0,06292000412940979
"and";9000;0,03769499063491821;0,05772000551223755
"getBestSegments";9000;0,592380028963089;0,1499150276184082
"or";9001;0,014335006475448608;0,06363001465797424
"and";9001;0,032429999113082884;0,06553999781608581
"getBestSegments";9001;0,6504450440406799;0,16225998401641845
"or";9002;0,014245027303695678;0,06334499716758728
"and";9002;0,01330500841140747;0,057929998636245726
"getBestSegments";9002;0,6316200137138367;0,15117000937461852
"or";9003;0,014229995012283326;0,06312499642372131
"and";9003;0,03258000016212463;0,05793501734733582
"getBestSegments";9003;0,622804993391037;0,1534600079059601
"or";9004;0,01440001130104065;0,06337000727653504
"and";9004;0,034724998474121097;0,057794994115829466
"getBestSegments";9004;0,6223148941993714;0,15590500831604004
"or";9005;0,014495003223419189;0,06358999609947205
"and";9005;0,032590001821517944;0,05848501324653625
"getBestSegments";9005;0,6114949464797974;0,1372150719165802
"or";9006;0,015334999561309815;0,06475500464439392
"and";9006;0,03406500816345215;0,058554983139038085
"getBestSegments";9006;0,6305450141429901;0,1543399930000305
"or";9007;0,014810001850128174;0,06433500051498413
"and";9007;0,013674986362457276;0,058294981718063354
"getBestSegments";9007;0,6397599875926971;0,16220999360084534
"or";9008;0,014585018157958984;0,06464998722076416
"and";9008;0,036750012636184694;0,05859501957893372
"getBestSegments";9008;0,6533699631690979;0,1607099652290344
"or";9009;0,01500999927520752;0,06442000865936279
"and";9009;0,034470009803771975;0,05850000381469726
"getBestSegments";9009;0,6394949913024902;0,14029504656791686
"or";9010;0,014630001783370972;0,07066500186920166
"and";9010;0,033530008792877194;0,059589999914169314
"getBestSegments";9010;0,5935750067234039;0,1537499725818634
"or";9011;0,01472499966621399;0,0650049865245819
"and";9011;0,013765031099319458;0,059289997816085814
"getBestSegments";9011;0,6577149868011475;0,15831997990608215
"or";9012;0,014629989862442017;0,06329001784324646
"and";9012;0,031780028343200685;0,058320021629333495
"getBestSegments";9012;0,6019349217414856;0,15658994317054747
"or";9013;0,014305001497268677;0,06315500736236572
"and";9013;0,032930022478103636;0,057674986124038694
"getBestSegments";9013;0,6437600016593933;0,1542400062084198
"or";9014;0,014164966344833375;0,06300501227378845
"and";9014;0,031639987230300905;0,05763000249862671
"getBestSegments";9014;0,6127750456333161;0,15156495571136475
"or";9015;0,014415007829666138;0,06362498998641967
"and";9015;0,01373998522758484;0,05874001979827881
"getBestSegments";9015;0,6369600176811219;0,15346497893333436
"or";9016;0,014609992504119873;0,06369000673294067
"and";9016;0,03417002558708191;0,05825998187065125
"getBestSegments";9016;0,6096400320529938;0,15603492856025697
"or";9017;0,014110010862350465;0,0628999948501587
"and";9017;0,03161000013351441;0,0574400007724762
"getBestSegments";9017;0,6234100162982941;0,15191993713378907
"or";9018;0,014255005121231078;0,06292999386787415
"and";9018;0,03277999758720398;0,05811001062393188
"getBestSegments";9018;0,6535899639129639;0,13800004124641418
"or";9019;0,014325004816055299;0,06333000659942627
"and";9019;0,03042999505996704;0,05824000835418701
"getBestSegments";9019;0,6280250310897827;0,15303999781608582
"or";9020;0,014665007591247559;0,06307998895645142
"and";9020;0,013325011730194092;0,05785001516342163
"getBestSegments";9020;0,617775046825409;0,15372493267059326
"or";9021;0,014270013570785523;0,06338998079299926
"and";9021;0,03171000480651855;0,057794994115829466
"getBestSegments";9021;0,6302499771118164;0,17031498551368712
"or";9022;0,01415499448776245;0,06332997679710388
"and";9022;0,03268499374389648;0,057764995098114016
"getBestSegments";9022;0,6585350036621094;0,1388200044631958
"or";9023;0,03484500646591186;0,06351000666618348
"and";9023;0,033320003747940065;0,05815500020980835
"getBestSegments";9023;0,63707994222641;0,15538500547409057
"or";9024;0,014149987697601318;0,06332501173019409
"and";9024;0,013255000114440918;0,057624995708465576
"getBestSegments";9024;0,6396950542926788;0,15437496304512024
"or";9025;0,014029973745346069;0,06297000050544739
"and";9025;0,03138998746871948;0,05755999088287354
"getBestSegments";9025;0,6123849928379059;0,15106000900268554
"or";9026;0,01416001319885254;0,06350499391555786
"and";9026;0,030344998836517333;0,057994991540908813
"getBestSegments";9026;0,631024980545044;0,15295499563217163
"or";9027;0,01427001953125;0,06353500485420227
"and";9027;0,03496502041816711;0,05788999795913696
"getBestSegments";9027;0,6194200158119202;0,13452501296997071
"or";9028;0,013789999485015868;0,06146499514579773
"and";9028;0,013040030002593994;0,05604998469352722
"getBestSegments";9028;0,6447650253772735;0,15498995184898376
"or";9029;0,013799989223480224;0,06152499914169311
"and";9029;0,03583500981330871;0,05635000467300415
"getBestSegments";9029;0,6064450025558472;0,15191507935523987
"or";9030;0,01374000906944275;0,06170998811721802
"and";9030;0,038329976797103885;0,056669998168945315
"getBestSegments";9030;0,63392493724823;0,15965503454208374
"or";9031;0,013910025358200073;0,06201502084732056
"and";9031;0,039640003442764284;0,05677499771118164
"getBestSegments";9031;0,5783999741077424;0,1491749942302704
"or";9032;0,014165008068084716;0,06406499147415161
"and";9032;0,03622998595237732;0,05752500891685486
"getBestSegments";9032;0,610979950428009;0,1510150372982025
"or";9033;0,013750004768371581;0,06217500567436218
"and";9033;0,013279968500137329;0,056455028057098386
"getBestSegments";9033;0,6308300852775574;0,1553049623966217
"or";9034;0,016165006160736083;0,0676349937915802
"and";9034;0,03908500075340271;0,061590009927749635
"getBestSegments";9034;0,6780900299549103;0,16679502725601197
"or";9035;0,013924980163574218;0,062005019187927245
"and";9035;0,03596001863479614;0,05915999412536621
"getBestSegments";9035;0,5948500096797943;0,1525249660015106
"or";9036;0,014265000820159912;0,06332999467849731
"and";9036;0,032929998636245725;0,05851998329162598
"getBestSegments";9036;0,6524900674819947;0,15928490161895753
"or";9037;0,014619988203048707;0,0668449878692627
"and";9037;0,013460010290145874;0,05880500078201294
"getBestSegments";9037;0,6346900224685669;0,15413498878479004
"or";9038;0,014405000209808349;0,06376000642776489
"and";9038;0,03171500563621521;0,058184999227523806
"getBestSegments";9038;0,6532500445842743;0,16001994013786316
"or";9039;0,014260005950927735;0,06372998356819153
"and";9039;0,03335998058319092;0,058370018005371095
"getBestSegments";9039;0,6171800374984742;0,15018998980522155
"or";9040;0,014299982786178589;0,0636850118637085
"and";9040;0,03191001415252685;0,058250004053115846
"getBestSegments";9040;0,643869948387146;0,13675001859664918
"or";9041;0,014144992828369141;0,06315997838974
"and";9041;0,013450026512145996;0,05781002044677734
